urn:udson:pearson.com/xl/highered:user/19906800,8,896,10
urn:udson:pearson.com/xl/highered:user/20005068,7,1700,7
urn:udson:pearson.com/xl/highered:user/21560003,1,0,1
urn:udson:pearson.com/xl/highered:user/19893938,2,171,2
urn:udson:pearson.com/xl/highered:user/20602117,2,2316,2
urn:udson:pearson.com/xl/highered:user/19117558,1,171,1
urn:udson:pearson.com/xl/highered:user/20990654,10,1049,10
urn:udson:pearson.com/xl/highered:user/20334251,5.66667,1909,6
urn:udson:pearson.com/xl/highered:user/19863550,1,0,1
urn:udson:pearson.com/xl/highered:user/21601757,10,610,13
urn:udson:pearson.com/xl/highered:user/21551221,10,557,14
urn:udson:pearson.com/xl/highered:user/20020736,11,748,15
urn:udson:pearson.com/xl/highered:user/21601757,12,667,16
urn:udson:pearson.com/xl/highered:user/20178015,19,1006,25
urn:udson:pearson.com/xl/highered:user/18618235,8.75,1461,9
urn:udson:pearson.com/xl/highered:user/21219047,6,929,6
urn:udson:pearson.com/xl/highered:user/20857609,12,1200,13
urn:udson:pearson.com/xl/highered:user/20084313,3,47,3
urn:udson:pearson.com/xl/highered:user/21458473,8,4125,8
urn:udson:pearson.com/xl/highered:user/20105617,1,246,1
urn:udson:pearson.com/xl/highered:user/20768779,2,459,3
urn:udson:pearson.com/xl/highered:user/20646209,5,824,6
urn:udson:pearson.com/xl/highered:user/20547728,,17194,26
urn:udson:pearson.com/xl/highered:user/21132491,11,2248,32
urn:udson:pearson.com/xl/highered:user/20106691,21.33333,3882,43
urn:udson:pearson.com/xl/highered:user/19799954,,2091,13
urn:udson:pearson.com/xl/highered:user/21546830,0,17,1
urn:udson:pearson.com/xl/highered:user/21019597,3.7,80,1
urn:udson:pearson.com/xl/highered:user/15088014,10,6119,10
urn:udson:pearson.com/xl/highered:user/12674764,4,160,11
urn:udson:pearson.com/xl/highered:user/12627332,10.16667,3263,20
urn:udson:pearson.com/xl/highered:user/20143640,13,1153,13
urn:udson:pearson.com/xl/highered:user/21084436,2,222,2
urn:udson:pearson.com/xl/highered:user/20578348,12,1488,12
urn:udson:pearson.com/xl/highered:user/20610031,11,4574,11
urn:udson:pearson.com/xl/highered:user/15824113,28,1686,19
urn:udson:pearson.com/xl/highered:user/20002062,19.8,623,22
urn:udson:pearson.com/xl/highered:user/20093565,8,349,10
urn:udson:pearson.com/xl/highered:user/20674875,22,3954,23
urn:udson:pearson.com/xl/highered:user/20680873,4,1765,5
urn:udson:pearson.com/xl/highered:user/21450146,27,3052,27
urn:udson:pearson.com/xl/highered:user/17919167,46,5261,47
urn:udson:pearson.com/xl/highered:user/13263703,6,5890,10
urn:udson:pearson.com/xl/highered:user/20300973,11,2761,11
urn:udson:pearson.com/xl/highered:user/20686334,1,25,1
urn:udson:pearson.com/xl/highered:user/20819880,15.25,14106,16
urn:udson:pearson.com/xl/highered:user/20443691,10,3903,10
urn:udson:pearson.com/xl/highered:user/20603171,5,3521,5
urn:udson:pearson.com/xl/highered:user/17518201,20,3639,20
urn:udson:pearson.com/xl/highered:user/20800950,16.25,3819,20
urn:udson:pearson.com/xl/highered:user/20303112,8,382,9
urn:udson:pearson.com/xl/highered:user/21090608,26,1135,27
urn:udson:pearson.com/xl/highered:user/19882883,7,704,8
urn:udson:pearson.com/xl/highered:user/21598136,6,195,15
urn:udson:pearson.com/xl/highered:user/19907016,7,122,7
urn:udson:pearson.com/xl/highered:user/20056044,0,0,0
urn:udson:pearson.com/xl/highered:user/17565945,0,285,1
urn:udson:pearson.com/xl/highered:user/20341683,29,2119,29
urn:udson:pearson.com/xl/highered:user/20588793,5,643,5
urn:udson:pearson.com/xl/highered:user/15595539,3,4798,5
urn:udson:pearson.com/xl/highered:user/16609818,16,817,18
urn:udson:pearson.com/xl/highered:user/20579752,6,2090,8
urn:udson:pearson.com/xl/highered:user/20388912,10,1806,10
urn:udson:pearson.com/xl/highered:user/20625474,10,978,11
urn:udson:pearson.com/xl/highered:user/20763922,12,8922,15
urn:udson:pearson.com/xl/highered:user/20242732,12,4033,12
urn:udson:pearson.com/xl/highered:user/20588253,1,0,1
urn:udson:pearson.com/xl/highered:user/20022684,6,4093,8
urn:udson:pearson.com/xl/highered:user/21103554,1,1301,2
urn:udson:pearson.com/xl/highered:user/21374075,6,363,9
urn:udson:pearson.com/xl/highered:user/20747863,8.16667,12233,10
urn:udson:pearson.com/xl/highered:user/21045155,10,8862,10
urn:udson:pearson.com/xl/highered:user/21134021,9.6,2775,12
urn:udson:pearson.com/xl/highered:user/21043834,3,127,4
urn:udson:pearson.com/xl/highered:user/19913776,3,814,6
urn:udson:pearson.com/xl/highered:user/19392238,25,19224,12
urn:udson:pearson.com/xl/highered:user/21476113,0.14286,88,1
urn:udson:pearson.com/xl/highered:user/19120396,29,1302,9
urn:udson:pearson.com/xl/highered:user/20049541,9.7,5748,20
urn:udson:pearson.com/xl/highered:user/20295914,12,422,12
urn:udson:pearson.com/xl/highered:user/20748859,3.66667,4927,8
urn:udson:pearson.com/xl/highered:user/20464288,7,516,7
urn:udson:pearson.com/xl/highered:user/20392531,0,0,0
urn:udson:pearson.com/xl/highered:user/20803419,6,2466,8
urn:udson:pearson.com/xl/highered:user/20391712,0,0,0
urn:udson:pearson.com/xl/highered:user/20478202,13,3024,12
urn:udson:pearson.com/xl/highered:user/20395338,0,0,0
urn:udson:pearson.com/xl/highered:user/21242539,6.4,392,12
urn:udson:pearson.com/xl/highered:user/20081522,4,1890,5
urn:udson:pearson.com/xl/highered:user/15048832,14.83333,3480,15
urn:udson:pearson.com/xl/highered:user/19062361,0,0,0
urn:udson:pearson.com/xl/highered:user/21078168,20.55556,2113,7
urn:udson:pearson.com/xl/highered:user/20931133,2,83,2
urn:udson:pearson.com/xl/highered:user/20491015,2,728,15
urn:udson:pearson.com/xl/highered:user/20391991,0,0,0
urn:udson:pearson.com/xl/highered:user/20392531,0,0,0
urn:udson:pearson.com/xl/highered:user/20586368,7,328,7
urn:udson:pearson.com/xl/highered:user/20396873,0,0,0
urn:udson:pearson.com/xl/highered:user/21474944,9,5593,5
urn:udson:pearson.com/xl/highered:user/18100978,32.5,19039,51
urn:udson:pearson.com/xl/highered:user/21085584,8,589,9
urn:udson:pearson.com/xl/highered:user/21430093,7,428,7
urn:udson:pearson.com/xl/highered:user/20140138,5,1380,6
urn:udson:pearson.com/xl/highered:user/20391991,0,0,0
urn:udson:pearson.com/xl/highered:user/19993099,9,123,10
urn:udson:pearson.com/xl/highered:user/19062361,0,0,0
urn:udson:pearson.com/xl/highered:user/21005618,15,1017,15
urn:udson:pearson.com/xl/highered:user/20084313,4,74,4
urn:udson:pearson.com/xl/highered:user/21593784,0,10,1
urn:udson:pearson.com/xl/highered:user/20396570,4,4903,4
urn:udson:pearson.com/xl/highered:user/20625042,9,295,9
urn:udson:pearson.com/xl/highered:user/20593641,15,12906,18
urn:udson:pearson.com/xl/highered:user/20252032,22.66667,71070,40
urn:udson:pearson.com/xl/highered:user/20661151,34,15063,35
urn:udson:pearson.com/xl/highered:user/20806934,14.2,12784,20
urn:udson:pearson.com/xl/highered:user/20010805,10,778,10
urn:udson:pearson.com/xl/highered:user/21102998,10,1301,10
urn:udson:pearson.com/xl/highered:user/19903206,10,490,5
urn:udson:pearson.com/xl/highered:user/20214084,4,5289,4
urn:udson:pearson.com/xl/highered:user/20094350,8,485,9
urn:udson:pearson.com/xl/highered:user/20082386,40,4705,40
urn:udson:pearson.com/xl/highered:user/21405730,30,13497,36
urn:udson:pearson.com/xl/school:user/494049,20.33333,3701,59
urn:udson:pearson.com/xl/highered:user/21383227,8,840,10
urn:udson:pearson.com/xl/highered:user/20258539,5,2776,5
urn:udson:pearson.com/xl/highered:user/20432242,9,610,10
urn:udson:pearson.com/xl/highered:user/21373688,1,1024,1
urn:udson:pearson.com/xl/highered:user/15898130,3.08333,456,5
urn:udson:pearson.com/xl/highered:user/15465805,5,997,5
urn:udson:pearson.com/xl/highered:user/21041890,14,1238,28
urn:udson:pearson.com/xl/highered:user/18209596,2,7,2
urn:udson:pearson.com/xl/highered:user/21404038,1,2,1
urn:udson:pearson.com/xl/highered:user/21527132,20,17168,23
urn:udson:pearson.com/xl/highered:user/20088406,84,1877,21
urn:udson:pearson.com/xl/highered:user/20246880,8,5205,8
urn:udson:pearson.com/xl/highered:user/21323856,7.5,5140,8
urn:udson:pearson.com/xl/highered:user/19515813,14.45,1577,19
urn:udson:pearson.com/xl/highered:user/15835408,13,2953,13
urn:udson:pearson.com/xl/highered:user/20602235,1,0,1
urn:udson:pearson.com/xl/highered:user/21041773,11,6962,14
urn:udson:pearson.com/xl/highered:user/21608698,6,623,6
urn:udson:pearson.com/xl/highered:user/20610406,89,18258,106
urn:udson:pearson.com/xl/highered:user/21545089,7,233,7
urn:udson:pearson.com/xl/highered:user/20086435,15,1276,15
urn:udson:pearson.com/xl/highered:user/21594148,0,1020,2
urn:udson:pearson.com/xl/highered:user/21559903,6,98,6
urn:udson:pearson.com/xl/highered:user/20218211,16.5,14246,18
urn:udson:pearson.com/xl/highered:user/17839891,12,960,16
urn:udson:pearson.com/xl/highered:user/19895016,3,741,9
urn:udson:pearson.com/xl/highered:user/19895016,4,0,0
urn:udson:pearson.com/xl/highered:user/20462404,6,3964,6
urn:udson:pearson.com/xl/highered:user/18188758,18,1622,18
urn:udson:pearson.com/xl/highered:user/20145710,7,580,7
urn:udson:pearson.com/xl/highered:user/21090399,0,75,11
urn:udson:pearson.com/xl/highered:user/21404038,1,0,1
urn:udson:pearson.com/xl/highered:user/19937542,9.66667,8514,10
urn:udson:pearson.com/xl/highered:user/20751969,10.2,1639,14
urn:udson:pearson.com/xl/highered:user/19980004,12,2398,8
urn:udson:pearson.com/xl/highered:user/21305170,2,632,2
urn:udson:pearson.com/xl/highered:user/21048042,1,153,2
urn:udson:pearson.com/xl/highered:user/20242840,20,8530,23
urn:udson:pearson.com/xl/highered:user/20388912,14,1665,14
urn:udson:pearson.com/xl/highered:user/20675834,10,1695,10
urn:udson:pearson.com/xl/highered:user/20376843,0,3,1
urn:udson:pearson.com/xl/highered:user/20163320,28,4890,28
urn:udson:pearson.com/xl/highered:user/20390043,132,24915,149
urn:udson:pearson.com/xl/highered:user/19794356,13,2068,13
urn:udson:pearson.com/xl/highered:user/20788892,19.5,2197,33
urn:udson:pearson.com/xl/highered:user/21597486,9,703,12
urn:udson:pearson.com/xl/highered:user/20271654,4,150,5
urn:udson:pearson.com/xl/highered:user/20792414,31,1285,17
urn:udson:pearson.com/xl/highered:user/21605798,23,11853,23
urn:udson:pearson.com/xl/highered:user/20278129,0,0,0
urn:udson:pearson.com/xl/highered:user/16766103,13.46667,5651,14
urn:udson:pearson.com/xl/highered:user/17933188,0,0,0
urn:udson:pearson.com/xl/highered:user/13908849,9.66667,3555,15
urn:udson:pearson.com/xl/highered:user/15516077,0,0,0
urn:udson:pearson.com/xl/highered:user/20671900,20,2803,20
urn:udson:pearson.com/xl/highered:user/20555805,0,0,0
urn:udson:pearson.com/xl/highered:user/21608737,2,129,2
urn:udson:pearson.com/xl/highered:user/17036302,4,684,4
urn:udson:pearson.com/xl/highered:user/21559933,11,0,0
urn:udson:pearson.com/xl/highered:user/16346958,2,27,2
urn:udson:pearson.com/xl/highered:user/20215011,2,616,2
urn:udson:pearson.com/xl/highered:user/20780926,4,484,4
urn:udson:pearson.com/xl/highered:user/21158612,17,13712,17
urn:udson:pearson.com/xl/highered:user/21603127,6,657,6
urn:udson:pearson.com/xl/highered:user/19991275,15,997,11
urn:udson:pearson.com/xl/highered:user/19773463,14,8280,17
urn:udson:pearson.com/xl/highered:user/20679721,12,1435,12
urn:udson:pearson.com/xl/highered:user/21593782,9,330,10
urn:udson:pearson.com/xl/highered:user/20925547,122,1228,14
urn:udson:pearson.com/xl/highered:user/19977254,8,409,10
urn:udson:pearson.com/xl/highered:user/20087986,23,640,13
urn:udson:pearson.com/xl/highered:user/20180484,15,1085,15
urn:udson:pearson.com/xl/highered:user/17743958,1,3,1
urn:udson:pearson.com/xl/highered:user/20867890,8,2951,9
urn:udson:pearson.com/xl/highered:user/20211540,9.83333,2261,11
urn:udson:pearson.com/xl/highered:user/20610406,89,18274,106
urn:udson:pearson.com/xl/highered:user/21470233,3.5,307,4
urn:udson:pearson.com/xl/highered:user/20682574,0,351,1
urn:udson:pearson.com/xl/highered:user/20318201,12.66667,7907,14
urn:udson:pearson.com/xl/highered:user/20706303,2,543,2
urn:udson:pearson.com/xl/highered:user/20284090,24.85714,2256,25
urn:udson:pearson.com/xl/highered:user/16369110,7,3151,15
urn:udson:pearson.com/xl/highered:user/19908930,29,689,27
urn:udson:pearson.com/xl/highered:user/21457472,0,27,1
urn:udson:pearson.com/xl/highered:user/20352161,17,524,24
urn:udson:pearson.com/xl/highered:user/20583760,6.5,12346,12
urn:udson:pearson.com/xl/highered:user/19906875,1,679,4
urn:udson:pearson.com/xl/highered:user/20232087,7.25,1559,12
urn:udson:pearson.com/xl/highered:user/19810299,11,9935,11
urn:udson:pearson.com/xl/highered:user/13263703,6,5890,10
urn:udson:pearson.com/xl/highered:user/21560635,8,2553,9
urn:udson:pearson.com/xl/highered:user/21063460,12,3280,12
urn:udson:pearson.com/xl/highered:user/20639006,15,1531,21
urn:udson:pearson.com/xl/highered:user/20579392,0,0,0
urn:udson:pearson.com/xl/highered:user/20708878,0,0,0
urn:udson:pearson.com/xl/highered:user/16139457,10,241,10
urn:udson:pearson.com/xl/highered:user/20650009,0,0,0
urn:udson:pearson.com/xl/highered:user/20537929,4,117,4
urn:udson:pearson.com/xl/highered:user/20834033,0,0,0
urn:udson:pearson.com/xl/highered:user/20414445,2.5,3344,15
urn:udson:pearson.com/xl/highered:user/19911492,11.66667,2237,13
urn:udson:pearson.com/xl/highered:user/21079962,7,277,10
urn:udson:pearson.com/xl/highered:user/20761581,8,7911,8
urn:udson:pearson.com/xl/highered:user/19096788,17,1303,23
urn:udson:pearson.com/xl/highered:user/20563167,1,727,1
urn:udson:pearson.com/xl/highered:user/21224124,10,577,10
urn:udson:pearson.com/xl/highered:user/20392043,43,0,0
urn:udson:pearson.com/xl/highered:user/19013938,1,0,1
urn:udson:pearson.com/xl/highered:user/20419895,1,0,1
urn:udson:pearson.com/xl/highered:user/21119142,9,5554,9
urn:udson:pearson.com/xl/highered:user/20666471,15,1093,15
urn:udson:pearson.com/xl/highered:user/20979955,3,95,4
urn:udson:pearson.com/xl/highered:user/20957651,4,828,6
urn:udson:pearson.com/xl/highered:user/20385910,2,0,2
urn:udson:pearson.com/xl/highered:user/20084625,47,966,7
urn:udson:pearson.com/xl/highered:user/20585589,6,6228,11
urn:udson:pearson.com/xl/highered:user/20291978,10,3279,10
urn:udson:pearson.com/xl/highered:user/20802896,0,787,1
urn:udson:pearson.com/xl/highered:user/20295914,11,324,11
urn:udson:pearson.com/xl/highered:user/15020014,1,608,11
urn:udson:pearson.com/xl/highered:user/20002752,9,1905,12
urn:udson:pearson.com/xl/highered:user/19273465,2,4835,3
urn:udson:pearson.com/xl/highered:user/20183705,2,1877,3
urn:udson:pearson.com/xl/highered:user/21156544,1,480,5
urn:udson:pearson.com/xl/highered:user/20699402,4.85714,4730,9
urn:udson:pearson.com/xl/highered:user/19909217,25,5578,25
urn:udson:pearson.com/xl/highered:user/20328291,9,256,9
urn:udson:pearson.com/xl/highered:user/20792414,31,1285,17
urn:udson:pearson.com/xl/highered:user/13908849,10.66667,3587,16
urn:udson:pearson.com/xl/highered:user/20520474,4,667,4
urn:udson:pearson.com/xl/highered:user/15519241,2,0,2
urn:udson:pearson.com/xl/highered:user/8843417,6,3588,7
urn:udson:pearson.com/xl/highered:user/21027131,10,3661,18
urn:udson:pearson.com/xl/highered:user/20187425,14,2371,14
urn:udson:pearson.com/xl/highered:user/21486976,2,518,4
urn:udson:pearson.com/xl/highered:user/20871829,2.5,3440,3
urn:udson:pearson.com/xl/highered:user/20489950,14.5,1627,16
urn:udson:pearson.com/xl/highered:user/21507451,8,1383,8
urn:udson:pearson.com/xl/highered:user/21039070,18,7148,18
urn:udson:pearson.com/xl/highered:user/20681774,2,1758,2
urn:udson:pearson.com/xl/highered:user/19817928,1,0,1
urn:udson:pearson.com/xl/highered:user/20570639,7,4678,9
urn:udson:pearson.com/xl/highered:user/21180811,15,481,15
urn:udson:pearson.com/xl/highered:user/20169179,15,650,16
urn:udson:pearson.com/xl/highered:user/20974436,8.5,298,10
urn:udson:pearson.com/xl/highered:user/20095463,31.66667,13554,35
urn:udson:pearson.com/xl/highered:user/15546048,60,3012,60
urn:udson:pearson.com/xl/highered:user/15952240,10.5,2556,11
urn:udson:pearson.com/xl/highered:user/20975342,10,961,11
urn:udson:pearson.com/xl/highered:user/20265293,21,12245,21
urn:udson:pearson.com/xl/highered:user/20276417,5,3048,5
urn:udson:pearson.com/xl/highered:user/21560633,5,268,5
urn:udson:pearson.com/xl/highered:user/20668735,3.5,6578,4
urn:udson:pearson.com/xl/highered:user/21365152,5,4328,10
urn:udson:pearson.com/xl/highered:user/20180994,7.8,460,1
urn:udson:pearson.com/xl/highered:user/18005337,14,1604,15
urn:udson:pearson.com/xl/highered:user/20633542,14,1083,14
urn:udson:pearson.com/xl/highered:user/20367456,5,126,5
urn:udson:pearson.com/xl/highered:user/20966019,12,1085,14
urn:udson:pearson.com/xl/highered:user/19299170,20,13094,25
urn:udson:pearson.com/xl/highered:user/19800889,4,4072,11
urn:udson:pearson.com/xl/highered:user/20367676,,5,1
urn:udson:pearson.com/xl/highered:user/20309853,9,1260,9
urn:udson:pearson.com/xl/highered:user/19863577,9,4135,9
urn:udson:pearson.com/xl/highered:user/21218974,13,3625,13
urn:udson:pearson.com/xl/highered:user/19985933,7,105,3
urn:udson:pearson.com/xl/highered:user/21076493,5,1293,10
urn:udson:pearson.com/xl/highered:user/21337564,23,3868,25
urn:udson:pearson.com/xl/highered:user/18325734,25.91667,6830,26
urn:udson:pearson.com/xl/highered:user/21153090,7,4087,7
urn:udson:pearson.com/xl/highered:user/20504228,10,629,9
urn:udson:pearson.com/xl/highered:user/21559933,12,0,0
urn:udson:pearson.com/xl/highered:user/20426450,14,5109,14
urn:udson:pearson.com/xl/highered:user/20528037,18.75,34869,20
urn:udson:pearson.com/xl/highered:user/12989106,3,2301,4
urn:udson:pearson.com/xl/highered:user/19109529,28,5313,30
urn:udson:pearson.com/xl/highered:user/18029655,1,0,1
urn:udson:pearson.com/xl/highered:user/20675834,11,1955,11
urn:udson:pearson.com/xl/highered:user/21180811,27,813,27
urn:udson:pearson.com/xl/highered:user/21278844,2,41,2
urn:udson:pearson.com/xl/highered:user/21078626,8,445,10
urn:udson:pearson.com/xl/highered:user/20154162,9,528,12
urn:udson:pearson.com/xl/highered:user/20680078,4,605,4
urn:udson:pearson.com/xl/highered:user/21585344,9.90657,6448,3
urn:udson:pearson.com/xl/highered:user/19903348,1,0,1
urn:udson:pearson.com/xl/highered:user/20932015,5,159,5
urn:udson:pearson.com/xl/highered:user/21042906,8,531,9
urn:udson:pearson.com/xl/highered:user/21289819,9,527,9
urn:udson:pearson.com/xl/highered:user/19974798,10.25,2707,11
urn:udson:pearson.com/xl/highered:user/19328134,36,18979,36
urn:udson:pearson.com/xl/highered:user/20591438,22.5,2817,23
urn:udson:pearson.com/xl/highered:user/19052011,13,1173,14
urn:udson:pearson.com/xl/highered:user/20095463,32.66667,13926,36
urn:udson:pearson.com/xl/highered:user/21431809,19,12068,19
urn:udson:pearson.com/xl/highered:user/17603011,20,600,20
urn:udson:pearson.com/xl/highered:user/20968603,1.4,1035,3
urn:udson:pearson.com/xl/highered:user/20079905,14.75,3481,15
urn:udson:pearson.com/xl/highered:user/20728387,7,4828,13
urn:udson:pearson.com/xl/highered:user/12472646,1,2006,2
urn:udson:pearson.com/xl/highered:user/18452725,1,0,1
urn:udson:pearson.com/xl/highered:user/20215011,3,862,3
urn:udson:pearson.com/xl/highered:user/20239688,5,146,5
urn:udson:pearson.com/xl/highered:user/20468426,17,5829,20
urn:udson:pearson.com/xl/highered:user/20130855,7,1642,10
urn:udson:pearson.com/xl/highered:user/21561534,0,0,0
urn:udson:pearson.com/xl/highered:user/18202376,6.33333,1767,7
urn:udson:pearson.com/xl/highered:user/20087986,25,771,16
urn:udson:pearson.com/xl/highered:user/14825641,,62,10
urn:udson:pearson.com/xl/highered:user/20609208,25.375,12811,36
urn:udson:pearson.com/xl/highered:user/21560729,11,169,11
urn:udson:pearson.com/xl/highered:user/20130957,24.75,12179,25
urn:udson:pearson.com/xl/highered:user/19842281,9,989,9
urn:udson:pearson.com/xl/highered:user/14045148,21,10965,22
urn:udson:pearson.com/xl/highered:user/21013051,4,642,7
urn:udson:pearson.com/xl/highered:user/18554158,4,482,4
urn:udson:pearson.com/xl/highered:user/20483576,42,59,9
urn:udson:pearson.com/xl/highered:user/21023696,,9254,2
urn:udson:pearson.com/xl/highered:user/17929363,54,14200,32
urn:udson:pearson.com/xl/highered:user/21103494,9,322,9
urn:udson:pearson.com/xl/highered:user/20437128,16,612,20
urn:udson:pearson.com/xl/highered:user/20815940,15,5753,15
urn:udson:pearson.com/xl/highered:user/21364559,6.5,287,10
urn:udson:pearson.com/xl/highered:user/21055679,5,73,2
urn:udson:pearson.com/xl/highered:user/19932349,2,1409,3
urn:udson:pearson.com/xl/highered:user/21523282,1,0,1
urn:udson:pearson.com/xl/highered:user/21567431,11,1409,14
urn:udson:pearson.com/xl/highered:user/21045155,1,204,2
urn:udson:pearson.com/xl/highered:user/20566743,16,2331,16
urn:udson:pearson.com/xl/highered:user/20180994,10,394,10
urn:udson:pearson.com/xl/highered:user/16144380,15,2679,15
urn:udson:pearson.com/xl/highered:user/8370653,9,1265,9
urn:udson:pearson.com/xl/highered:user/20609208,25.375,12811,36
urn:udson:pearson.com/xl/highered:user/21593792,1,0,1
urn:udson:pearson.com/xl/highered:user/19904682,108,748,24
urn:udson:pearson.com/xl/highered:user/20504228,8,610,7
urn:udson:pearson.com/xl/highered:user/20321356,14,18225,14
urn:udson:pearson.com/xl/highered:user/19880648,5,798,5
urn:udson:pearson.com/xl/highered:user/20766581,25,894,25
urn:udson:pearson.com/xl/highered:user/20632816,37.3,6129,45
urn:udson:pearson.com/xl/highered:user/21520320,10,3522,10
urn:udson:pearson.com/xl/highered:user/20395678,13.33333,1511,16
urn:udson:pearson.com/xl/highered:user/20821802,18,2786,25
urn:udson:pearson.com/xl/highered:user/20652069,24,8471,24
urn:udson:pearson.com/xl/highered:user/20395678,15.33333,1577,18
urn:udson:pearson.com/xl/highered:user/20621549,8,591,8
urn:udson:pearson.com/xl/highered:user/9825591,17,3239,17
urn:udson:pearson.com/xl/highered:user/19521557,,1146,10
urn:udson:pearson.com/xl/highered:user/12109893,3,454,16
urn:udson:pearson.com/xl/highered:user/20381387,2,2939,2
urn:udson:pearson.com/xl/highered:user/15601448,3,3,3
urn:udson:pearson.com/xl/highered:user/21015384,15,5468,15
urn:udson:pearson.com/xl/highered:user/20616353,5.6,4335,10
urn:udson:pearson.com/xl/highered:user/15715154,1.5,517,2
urn:udson:pearson.com/xl/highered:user/17815880,3,13,1
urn:udson:pearson.com/xl/highered:user/21020010,1,519,1
urn:udson:pearson.com/xl/highered:user/20725022,0,110,1
urn:udson:pearson.com/xl/highered:user/15601448,2,2,2
urn:udson:pearson.com/xl/highered:user/20692270,10,11497,10
urn:udson:pearson.com/xl/highered:user/20090195,2,34,2
urn:udson:pearson.com/xl/highered:user/20367676,16,4517,16
urn:udson:pearson.com/xl/highered:user/20191619,2,9,2
urn:udson:pearson.com/xl/highered:user/8890966,28,8760,20
urn:udson:pearson.com/xl/highered:user/20460686,18,3,3
urn:udson:pearson.com/xl/highered:user/17859455,7,1166,7
urn:udson:pearson.com/xl/highered:user/20972824,14.16667,12874,17
urn:udson:pearson.com/xl/highered:user/20711691,6,5271,12
urn:udson:pearson.com/xl/highered:user/20396400,14,203,20
urn:udson:pearson.com/xl/highered:user/20737607,1,16,1
urn:udson:pearson.com/xl/highered:user/17724974,10,4376,11
urn:udson:pearson.com/xl/highered:user/17853947,2,378,3
urn:udson:pearson.com/xl/highered:user/20090124,60,17855,48
urn:udson:pearson.com/xl/highered:user/20905947,16,981,25
urn:udson:pearson.com/xl/highered:user/20421453,20.28571,291,21
urn:udson:pearson.com/xl/highered:user/20663123,18.66667,1839,22
urn:udson:pearson.com/xl/highered:user/17845296,17,2234,19
urn:udson:pearson.com/xl/highered:user/16067213,6,3100,6
urn:udson:pearson.com/xl/highered:user/17887294,12,7826,13
urn:udson:pearson.com/xl/highered:user/20556179,9,539,13
urn:udson:pearson.com/xl/highered:user/20238635,53,14445,60
urn:udson:pearson.com/xl/highered:user/20146047,11.90909,1815,13
urn:udson:pearson.com/xl/highered:user/21074991,5.66667,3024,6
urn:udson:pearson.com/xl/highered:user/20224230,11,232,20
urn:udson:pearson.com/xl/highered:user/17691339,20,6787,26
urn:udson:pearson.com/xl/highered:user/19824379,15,2569,15
urn:udson:pearson.com/xl/highered:user/19929091,3,5,3
urn:udson:pearson.com/xl/highered:user/16728354,3.66667,2028,4
urn:udson:pearson.com/xl/highered:user/20720163,11,1406,12
urn:udson:pearson.com/xl/highered:user/20866191,7,1490,4
urn:udson:pearson.com/xl/highered:user/21402328,11,1469,17
urn:udson:pearson.com/xl/highered:user/21037716,21,2084,21
urn:udson:pearson.com/xl/highered:user/20801526,14,1422,14
urn:udson:pearson.com/xl/highered:user/20072505,8,497,8
urn:udson:pearson.com/xl/highered:user/21039967,46,5134,47
urn:udson:pearson.com/xl/highered:user/20250903,7,1560,8
urn:udson:pearson.com/xl/highered:user/18416835,30,9980,30
urn:udson:pearson.com/xl/highered:user/21499727,7,540,7
urn:udson:pearson.com/xl/highered:user/20642653,15.33333,25190,16
urn:udson:pearson.com/xl/highered:user/19903463,5,113,5
urn:udson:pearson.com/xl/highered:user/20256823,19,3364,22
urn:udson:pearson.com/xl/highered:user/19137887,4.8,566,5
urn:udson:pearson.com/xl/highered:user/17683070,8,341,8
urn:udson:pearson.com/xl/highered:user/20676139,6,322,10
urn:udson:pearson.com/xl/highered:user/17053396,43,9753,43
urn:udson:pearson.com/xl/highered:user/21559905,9,1698,9
urn:udson:pearson.com/xl/highered:user/17090423,6,1054,10
urn:udson:pearson.com/xl/highered:user/21404011,8,2257,4
urn:udson:pearson.com/xl/highered:user/21076718,1,1924,1
urn:udson:pearson.com/xl/highered:user/20130446,14,1482,14
urn:udson:pearson.com/xl/highered:user/20084313,8,279,8
urn:udson:pearson.com/xl/highered:user/19324076,0,23,1
urn:udson:pearson.com/xl/highered:user/20775149,26,3860,12
urn:udson:pearson.com/xl/highered:user/21458939,6,1867,6
urn:udson:pearson.com/xl/highered:user/20266280,8,282,10
urn:udson:pearson.com/xl/highered:user/20871829,5.5,3573,6
urn:udson:pearson.com/xl/highered:user/20670967,8,1714,9
urn:udson:pearson.com/xl/highered:user/18108354,1,84,2
urn:udson:pearson.com/xl/highered:user/20593093,13,2099,13
urn:udson:pearson.com/xl/highered:user/19156530,5,2617,7
urn:udson:pearson.com/xl/highered:user/20633814,13,4791,15
urn:udson:pearson.com/xl/highered:user/21295314,9,4127,9
urn:udson:pearson.com/xl/highered:user/20701512,16,1829,16
urn:udson:pearson.com/xl/highered:user/21042352,12.5,1741,14
urn:udson:pearson.com/xl/highered:user/21557300,2,473,2
urn:udson:pearson.com/xl/highered:user/19867556,10,659,10
urn:udson:pearson.com/xl/highered:user/21559933,15,0,0
urn:udson:pearson.com/xl/highered:user/20933420,2,667,2
urn:udson:pearson.com/xl/highered:user/20206393,9,1309,9
urn:udson:pearson.com/xl/highered:user/18768485,14.75,1232,16
urn:udson:pearson.com/xl/highered:user/21558492,4,68,4
